"22","HEPATITE, VACINACAO","FULLY_SPECIFIED","0",\N,\N,\N,"e1cdbf8c-1d5f-11e0-b929-000c29ad1d07"
"22","HEPA","SHORT","0",\N,\N,\N,"e1cdbf8c-1d5f-11e0-b929-000c29ad1d07"
"22","HEP A",\N,"0",\N,\N,\N,"e1cdbf8c-1d5f-11e0-b929-000c29ad1d07"
"23","HEPATITIS B VACCINATION","FULLY_SPECIFIED","1",\N,\N,\N,"e1cdc090-1d5f-11e0-b929-000c29ad1d07"
"24","HEPATITIS B VAX NO.2","FULLY_SPECIFIED","1",\N,\N,\N,"e1cdc194-1d5f-11e0-b929-000c29ad1d07"
"25","HEPATITIS B VAX NO.3","FULLY_SPECIFIED","1",\N,\N,\N,"e1cdc28e-1d5f-11e0-b929-000c29ad1d07"
"26","HEPATITIS A","FULLY_SPECIFIED","0",\N,\N,\N,"e1cdc392-1d5f-11e0-b929-000c29ad1d07"
"26","HEPATITE A","FULLY_SPECIFIED","0",\N,\N,\N,"e1cdc392-1d5f-11e0-b929-000c29ad1d07"
"27","HEPATITIS B","FULLY_SPECIFIED","0",\N,\N,\N,"e1cdc48c-1d5f-11e0-b929-000c29ad1d07"
"27","HEPATITE B","FULLY_SPECIFIED","0",\N,\N,\N,"e1cdc48c-1d5f-11e0-b929-000c29ad1d07"
"28","HEPATITIS C","FULLY_SPECIFIED","0",\N,\N,\N,"e1cdc590-1d5f-11e0-b929-000c29ad1d07"
"28","HEPATITE C","FULLY_SPECIFIED","0",\N,\N,\N,"e1cdc590-1d5f-11e0-b929-000c29ad1d07"
"29","HEPATITIS","FULLY_SPECIFIED","0",\N,\N,\N,"e1cdc68a-1d5f-11e0-b929-000c29ad1d07"
"29","HEPATITE","FULLY_SPECIFIED","0",\N,\N,\N,"e1cdc68a-1d5f-11e0-b929-000c29ad1d07"
"29","HEPATITIS NOS",\N,"0",\N,\N,\N,"e1cdc68a-1d5f-11e0-b929-000c29ad1d07"
"30","HIV POS","FULLY_SPECIFIED","1",\N,\N,\N,"e1cdc784-1d5f-11e0-b929-000c29ad1d07"
"31","SERVICES ORDERED","FULLY_SPECIFIED","0",\N,\N,\N,"e1cdc888-1d5f-11e0-b929-000c29ad1d07"
"31","SERVICOS REQUERIDOS","FULLY_SPECIFIED","0",\N,\N,\N,"e1cdc888-1d5f-11e0-b929-000c29ad1d07"
"31","SERVICES","SHORT","0",\N,\N,\N,"e1cdc888-1d5f-11e0-b929-000c29ad1d07"
"32","MALARIAL SMEAR","FULLY_SPECIFIED","0",\N,\N,\N,"e1cdc98c-1d5f-11e0-b929-000c29ad1d07"
"32","ANALISE DE MALARIA","FULLY_SPECIFIED","0",\N,\N,\N,"e1cdc98c-1d5f-11e0-b929-000c29ad1d07"
"32","BS FOR MPS",\N,"0",\N,\N,\N,"e1cdc98c-1d5f-11e0-b929-000c29ad1d07"
"32","MP TEST",\N,"0",\N,\N,\N,"e1cdc98c-1d5f-11e0-b929-000c29ad1d07"
"32","PLASMODIO",\N,"0",\N,\N,\N,"e1cdc98c-1d5f-11e0-b929-000c29ad1d07"
"32","TESTE DE MALARIA",\N,"0",\N,\N,\N,"e1cdc98c-1d5f-11e0-b929-000c29ad1d07"
"32","Resultado TDR ou HTZ",\N,"0",\N,\N,\N,"e1cdc98c-1d5f-11e0-b929-000c29ad1d07"
"33","MALARIA, MILD","FULLY_SPECIFIED","1",\N,\N,\N,"e1cdca90-1d5f-11e0-b929-000c29ad1d07"
"34","MALARIA, SEVERE","FULLY_SPECIFIED","1",\N,\N,\N,"e1cdcb8a-1d5f-11e0-b929-000c29ad1d07"
"35","MALARIA, PRESUMED","FULLY_SPECIFIED","1",\N,\N,\N,"e1cdcc8e-1d5f-11e0-b929-000c29ad1d07"
"36","MEASLES VACCINATION","FULLY_SPECIFIED","0",\N,\N,\N,"e1cdcd88-1d5f-11e0-b929-000c29ad1d07"
"36","VACINACAO CONTRA SARAMPO","FULLY_SPECIFIED","0",\N,\N,\N,"e1cdcd88-1d5f-11e0-b929-000c29ad1d07"
"36","SARAMPO VACINACAO",\N,"0",\N,\N,\N,"e1cdcd88-1d5f-11e0-b929-000c29ad1d07"
"36","VACINA DE SARAMPO",\N,"0",\N,\N,\N,"e1cdcd88-1d5f-11e0-b929-000c29ad1d07"
"37","MENSTRUAL DYSFUNCTION","FULLY_SPECIFIED","0",\N,\N,\N,"e1cdce8c-1d5f-11e0-b929-000c29ad1d07"
"38","ORAL POLIO VACCINATION","FULLY_SPECIFIED","1",\N,\N,\N,"e1cdcf86-1d5f-11e0-b929-000c29ad1d07"
"39","ORAL POLIO VAX NO.2","FULLY_SPECIFIED","1",\N,\N,\N,"e1cdd08a-1d5f-11e0-b929-000c29ad1d07"
"40","ORAL POLIO VAX NO.3","FULLY_SPECIFIED","1",\N,\N,\N,"e1cdd18e-1d5f-11e0-b929-000c29ad1d07"
"41","PAPANICOLAOU SMEAR","FULLY_SPECIFIED","1",\N,\N,\N,"e1cdd288-1d5f-11e0-b929-000c29ad1d07"
"41","PAP SMEAR",\N,"1",\N,\N,\N,"e1cdd288-1d5f-11e0-b929-000c29ad1d07"
"42","PNEUMONIA, TUBERCULOUS","FULLY_SPECIFIED","0",\N,\N,\N,"e1cdd38c-1d5f-11e0-b929-000c29ad1d07"
"42","PNEUMONIA, TUBERCULOSE","FULLY_SPECIFIED","0",\N,\N,\N,"e1cdd38c-1d5f-11e0-b929-000c29ad1d07"
"42","PTB",\N,"0",\N,\N,\N,"e1cdd38c-1d5f-11e0-b929-000c29ad1d07"
"42","PULMONARY TB",\N,"0",\N,\N,\N,"e1cdd38c-1d5f-11e0-b929-000c29ad1d07"
"42","TB PNEUMONIA",\N,"0",\N,\N,\N,"e1cdd38c-1d5f-11e0-b929-000c29ad1d07"
"42","TUBERCULOSE PULMONAR",\N,"0",\N,\N,\N,"e1cdd38c-1d5f-11e0-b929-000c29ad1d07"
"43","PNEUMONIA","FULLY_SPECIFIED","0",\N,\N,\N,"e1cdd490-1d5f-11e0-b929-000c29ad1d07"
"43","PNEUMONIA","FULLY_SPECIFIED","0",\N,\N,\N,"e1cdd490-1d5f-11e0-b929-000c29ad1d07"
"43","PNEUMONIA NOS",\N,"0",\N,\N,\N,"e1cdd490-1d5f-11e0-b929-000c29ad1d07"
"44","PREGNANCY","FULLY_SPECIFIED","0",\N,\N,\N,"e1cdd58a-1d5f-11e0-b929-000c29ad1d07"
"44","GRAVIDEZ",\N,"0",\N,\N,\N,"e1cdd58a-1d5f-11e0-b929-000c29ad1d07"
"44","FECUNDIDADE",\N,"0",\N,\N,\N,"e1cdd58a-1d5f-11e0-b929-000c29ad1d07"
"44","GESTACAO",\N,"0",\N,\N,\N,"e1cdd58a-1d5f-11e0-b929-000c29ad1d07"
"44","GESTATION",\N,"0",\N,\N,\N,"e1cdd58a-1d5f-11e0-b929-000c29ad1d07"
"44","FECUNDIDADE_X","FULLY_SPECIFIED","0",\N,\N,\N,"e1cdd58a-1d5f-11e0-b929-000c29ad1d07"
"45","URINE PREGNANCY TEST","FULLY_SPECIFIED","0",\N,\N,\N,"e1cdd684-1d5f-11e0-b929-000c29ad1d07"
"45","URINA, TESTE DE GRAVIDEZ","FULLY_SPECIFIED","0",\N,\N,\N,"e1cdd684-1d5f-11e0-b929-000c29ad1d07"
"45","TESTE DE GRAVIDEZ COM URINA",\N,"0",\N,\N,\N,"e1cdd684-1d5f-11e0-b929-000c29ad1d07"
"46","PREGNANCY, ECTOPIC","FULLY_SPECIFIED","0",\N,\N,\N,"e1cdd788-1d5f-11e0-b929-000c29ad1d07"
"46","GRAVIDEZ ECTOPICA","FULLY_SPECIFIED","0",\N,\N,\N,"e1cdd788-1d5f-11e0-b929-000c29ad1d07"
"47","PREGNANCY, HYPERTENSION ASSOCIATED","FULLY_SPECIFIED","0",\N,\N,\N,"e1cddd14-1d5f-11e0-b929-000c29ad1d07"
"47","HIPERTENSAO ASSOCIADA A GRAVIDEZ","FULLY_SPECIFIED","0",\N,\N,\N,"e1cddd14-1d5f-11e0-b929-000c29ad1d07"
"47","PIH",\N,"0",\N,\N,\N,"e1cddd14-1d5f-11e0-b929-000c29ad1d07"
"47","PREECLAMPSIA",\N,"0",\N,\N,\N,"e1cddd14-1d5f-11e0-b929-000c29ad1d07"
"47","PREGNANCY-INDUCED HYPERTENSION",\N,"0",\N,\N,\N,"e1cddd14-1d5f-11e0-b929-000c29ad1d07"
"47","TOXEMIA",\N,"0",\N,\N,\N,"e1cddd14-1d5f-11e0-b929-000c29ad1d07"
"48","PREGNANCY, MISCARRIAGE","FULLY_SPECIFIED","0",\N,\N,\N,"e1cdde40-1d5f-11e0-b929-000c29ad1d07"
"48","ABORTO ESPONTANEO","FULLY_SPECIFIED","0",\N,\N,\N,"e1cdde40-1d5f-11e0-b929-000c29ad1d07"
"49","POSTPARTUM HEMORRHAGE","FULLY_SPECIFIED","1","13","2016-09-19 14:06:39","Duplicate","e1cddf44-1d5f-11e0-b929-000c29ad1d07"
"49","HEMORRAGIA DEPOIS DO PARTO","FULLY_SPECIFIED","1","13","2016-09-19 14:06:39","Duplicate","e1cddf44-1d5f-11e0-b929-000c29ad1d07"
"50","PREGNANCY, TERMINATION","FULLY_SPECIFIED","0",\N,\N,\N,"e1cde03e-1d5f-11e0-b929-000c29ad1d07"
"50","GRAVIDEZ INTERROMPIDA","FULLY_SPECIFIED","0",\N,\N,\N,"e1cde03e-1d5f-11e0-b929-000c29ad1d07"
"50","ABORTION",\N,"0",\N,\N,\N,"e1cde03e-1d5f-11e0-b929-000c29ad1d07"
"51","RICKETS","FULLY_SPECIFIED","1",\N,\N,\N,"e1cde142-1d5f-11e0-b929-000c29ad1d07"
"52","SCURVY","FULLY_SPECIFIED","1",\N,\N,\N,"e1cde23c-1d5f-11e0-b929-000c29ad1d07"
"53","STOOL MICROSCOPY","FULLY_SPECIFIED","1",\N,\N,\N,"e1cde340-1d5f-11e0-b929-000c29ad1d07"
"54","TETANUS BOOSTER","FULLY_SPECIFIED","0",\N,\N,\N,"e1cde43a-1d5f-11e0-b929-000c29ad1d07"
"54","TETANO BOOSTER","FULLY_SPECIFIED","0",\N,\N,\N,"e1cde43a-1d5f-11e0-b929-000c29ad1d07"
"54","TETANUS TOXOID",\N,"0",\N,\N,\N,"e1cde43a-1d5f-11e0-b929-000c29ad1d07"
"54","TT1",\N,"0",\N,\N,\N,"e1cde43a-1d5f-11e0-b929-000c29ad1d07"
"54","TT2",\N,"0",\N,\N,\N,"e1cde43a-1d5f-11e0-b929-000c29ad1d07"
"55","URINARY TRACT INFECTION","FULLY_SPECIFIED","0",\N,\N,\N,"e1cde53e-1d5f-11e0-b929-000c29ad1d07"
"55","INFECCAO URINARIA","FULLY_SPECIFIED","0",\N,\N,\N,"e1cde53e-1d5f-11e0-b929-000c29ad1d07"
"55","INFECCAO DO TRATO URINARIO",\N,"0",\N,\N,\N,"e1cde53e-1d5f-11e0-b929-000c29ad1d07"
"55","UTI",\N,"0",\N,\N,\N,"e1cde53e-1d5f-11e0-b929-000c29ad1d07"
"56","URINE MICROSCOPY","FULLY_SPECIFIED","0",\N,\N,\N,"e1cde642-1d5f-11e0-b929-000c29ad1d07"
"56","ANALISE DE URINA COM MICROSCOPIO","FULLY_SPECIFIED","0",\N,\N,\N,"e1cde642-1d5f-11e0-b929-000c29ad1d07"
"56","URINA MICROSCOPIO",\N,"0",\N,\N,\N,"e1cde642-1d5f-11e0-b929-000c29ad1d07"
"57","YELLOW FEVER","FULLY_SPECIFIED","0",\N,\N,\N,"e1cde73c-1d5f-11e0-b929-000c29ad1d07"
"57","FEBRE AMARELA","FULLY_SPECIFIED","0",\N,\N,\N,"e1cde73c-1d5f-11e0-b929-000c29ad1d07"
"57","YELLOW JACK",\N,"0",\N,\N,\N,"e1cde73c-1d5f-11e0-b929-000c29ad1d07"
"58","TUBERCULOSIS","FULLY_SPECIFIED","0",\N,\N,\N,"e1cde840-1d5f-11e0-b929-000c29ad1d07"
"58","TUBUCULOSE","FULLY_SPECIFIED","0",\N,\N,\N,"e1cde840-1d5f-11e0-b929-000c29ad1d07"
"58","TB","SHORT","0",\N,\N,\N,"e1cde840-1d5f-11e0-b929-000c29ad1d07"
"58","TB",\N,"0",\N,\N,\N,"e1cde840-1d5f-11e0-b929-000c29ad1d07"
"58","TUBERCULOSIS NOS",\N,"0",\N,\N,\N,"e1cde840-1d5f-11e0-b929-000c29ad1d07"
"59","LEPROSY","FULLY_SPECIFIED","1",\N,\N,\N,"e1cde93a-1d5f-11e0-b929-000c29ad1d07"
"60","MENINGITIS, NOS","FULLY_SPECIFIED","0",\N,\N,\N,"e1cdea3e-1d5f-11e0-b929-000c29ad1d07"
"60","MENINGITE, NSA","FULLY_SPECIFIED","0",\N,\N,\N,"e1cdea3e-1d5f-11e0-b929-000c29ad1d07"
"61","WHOOPING COUGH","FULLY_SPECIFIED","1",\N,\N,\N,"e1cdeb38-1d5f-11e0-b929-000c29ad1d07"
"62","CHICKEN POX","FULLY_SPECIFIED","1",\N,\N,\N,"e1cdec32-1d5f-11e0-b929-000c29ad1d07"
"63","MEASLES","FULLY_SPECIFIED","0",\N,\N,\N,"e1cded2c-1d5f-11e0-b929-000c29ad1d07"
"63","SARAMPO","FULLY_SPECIFIED","0",\N,\N,\N,"e1cded2c-1d5f-11e0-b929-000c29ad1d07"
"64","MUMPS","FULLY_SPECIFIED","0",\N,\N,\N,"e1cdee30-1d5f-11e0-b929-000c29ad1d07"
"64","PAPEIRA","FULLY_SPECIFIED","0",\N,\N,\N,"e1cdee30-1d5f-11e0-b929-000c29ad1d07"
"65","GONORRHOEA","FULLY_SPECIFIED","1",\N,\N,\N,"e1cdef2a-1d5f-11e0-b929-000c29ad1d07"
"66","BILHARZIA","FULLY_SPECIFIED","1",\N,\N,\N,"e1cdf024-1d5f-11e0-b929-000c29ad1d07"
"67","INTESTINAL WORMS","FULLY_SPECIFIED","1",\N,\N,\N,"e1cf1292-1d5f-11e0-b929-000c29ad1d07"
"68","MALNUTRITION","FULLY_SPECIFIED","0",\N,\N,\N,"e1cf1422-1d5f-11e0-b929-000c29ad1d07"
"68","MALNUTRIÇÃO MODERADA SEM RESPOSTA AO TRATAMENTO (P/A 70-79%)","FULLY_SPECIFIED","0",\N,\N,\N,"e1cf1422-1d5f-11e0-b929-000c29ad1d07"
"69","EYE INFECTIONS","FULLY_SPECIFIED","1",\N,\N,\N,"e1cf1544-1d5f-11e0-b929-000c29ad1d07"
"70","CATARACT","FULLY_SPECIFIED","0",\N,\N,\N,"e1cf1652-1d5f-11e0-b929-000c29ad1d07"
"70","CATARATA","FULLY_SPECIFIED","0",\N,\N,\N,"e1cf1652-1d5f-11e0-b929-000c29ad1d07"
"70","OPACIDADE DO CRISTALINO",\N,"0",\N,\N,\N,"e1cf1652-1d5f-11e0-b929-000c29ad1d07"
"71","EAR DISORDERS","FULLY_SPECIFIED","0",\N,\N,\N,"e1cf1756-1d5f-11e0-b929-000c29ad1d07"
"71","PERTURBACOES AUDITIVAS","FULLY_SPECIFIED","0",\N,\N,\N,"e1cf1756-1d5f-11e0-b929-000c29ad1d07"
"72","CIRCULATORY DISEASE","FULLY_SPECIFIED","1",\N,\N,\N,"e1cf185a-1d5f-11e0-b929-000c29ad1d07"
"73","RESPIRATORY DISEASE NOS","FULLY_SPECIFIED","1",\N,\N,\N,"e1cf1954-1d5f-11e0-b929-000c29ad1d07"
"74","DISEASE OF PUERPERIUM AND CHILDBIRTH","FULLY_SPECIFIED","1",\N,\N,\N,"e1cf1a58-1d5f-11e0-b929-000c29ad1d07"
"75","NEOPLASM","FULLY_SPECIFIED","0",\N,\N,\N,"e1cf1b52-1d5f-11e0-b929-000c29ad1d07"
"75","NEOPLASIA","FULLY_SPECIFIED","0",\N,\N,\N,"e1cf1b52-1d5f-11e0-b929-000c29ad1d07"
"76","DISEASE OF BLOOD AND BLOOD FORMING ORGANS","FULLY_SPECIFIED","1",\N,\N,\N,"e1cf1c56-1d5f-11e0-b929-000c29ad1d07"
"77","MENTAL DISORDERS","FULLY_SPECIFIED","0",\N,\N,\N,"e1cf1d50-1d5f-11e0-b929-000c29ad1d07"
"77","PERTURBACOES MENTAIS","FULLY_SPECIFIED","0",\N,\N,\N,"e1cf1d50-1d5f-11e0-b929-000c29ad1d07"
"78","DENTAL DISORDERS","FULLY_SPECIFIED","0",\N,\N,\N,"e1cf1e4a-1d5f-11e0-b929-000c29ad1d07"
"78","PERTURBACAO DENTARIA","FULLY_SPECIFIED","0",\N,\N,\N,"e1cf1e4a-1d5f-11e0-b929-000c29ad1d07"
"79","SKIN DISORDERS","FULLY_SPECIFIED","0",\N,\N,\N,"e1cf1f44-1d5f-11e0-b929-000c29ad1d07"
"79","PERTURBACAO DA PELE","FULLY_SPECIFIED","0",\N,\N,\N,"e1cf1f44-1d5f-11e0-b929-000c29ad1d07"
"79","PERTURBACAO CORPORAL",\N,"0",\N,\N,\N,"e1cf1f44-1d5f-11e0-b929-000c29ad1d07"
"80","JOINT PAIN","FULLY_SPECIFIED","0",\N,\N,\N,"e1cf2048-1d5f-11e0-b929-000c29ad1d07"
"80","DOR NAS ARTICULACOES","FULLY_SPECIFIED","0",\N,\N,\N,"e1cf2048-1d5f-11e0-b929-000c29ad1d07"
"80","RHEUMATISM",\N,"0",\N,\N,\N,"e1cf2048-1d5f-11e0-b929-000c29ad1d07"
"81","CONGENITAL DISORDERS","FULLY_SPECIFIED","0",\N,\N,\N,"e1cf2142-1d5f-11e0-b929-000c29ad1d07"
"81","PERTURBACOES CONGENITAS","FULLY_SPECIFIED","0",\N,\N,\N,"e1cf2142-1d5f-11e0-b929-000c29ad1d07"
"81","ANOMALIA CONGENITA",\N,"0",\N,\N,\N,"e1cf2142-1d5f-11e0-b929-000c29ad1d07"
"81","CONGENITAL ANOMALIES",\N,"0",\N,\N,\N,"e1cf2142-1d5f-11e0-b929-000c29ad1d07"
"82","PYREXIA OF UNKNOWN ORIGON(PUO)","FULLY_SPECIFIED","1",\N,\N,\N,"e1cf2246-1d5f-11e0-b929-000c29ad1d07"
"83","TOXICITY, NOT OTHERWISE SPECIFIED","FULLY_SPECIFIED","0",\N,\N,\N,"e1cf2340-1d5f-11e0-b929-000c29ad1d07"
"83","TOXICIDADE, NAO ANTERIORMENTE ESPECIFICADOS","FULLY_SPECIFIED","0",\N,\N,\N,"e1cf2340-1d5f-11e0-b929-000c29ad1d07"
"83","POISONING NOS",\N,"0",\N,\N,\N,"e1cf2340-1d5f-11e0-b929-000c29ad1d07"
"83","TOXICITY NOS",\N,"0",\N,\N,\N,"e1cf2340-1d5f-11e0-b929-000c29ad1d07"
"84","ACCIDENT, NOT OTHERWISE SPECIFIED","FULLY_SPECIFIED","0",\N,\N,\N,"e1cf2444-1d5f-11e0-b929-000c29ad1d07"
"84","ACIDENTE, NÃO ANTERIORMENTE ESPECIFICADOS","FULLY_SPECIFIED","0",\N,\N,\N,"e1cf2444-1d5f-11e0-b929-000c29ad1d07"
"84","ACCIDENT NOS",\N,"0",\N,\N,\N,"e1cf2444-1d5f-11e0-b929-000c29ad1d07"
"85","UNCLASSIFIED DISEASES","FULLY_SPECIFIED","1",\N,\N,\N,"e1cf253e-1d5f-11e0-b929-000c29ad1d07"
"86","ACCIDENT, MOTOR VEHICLE","FULLY_SPECIFIED","0",\N,\N,\N,"e1cf2642-1d5f-11e0-b929-000c29ad1d07"
"86","ACIDENTE, VEÍCULO","FULLY_SPECIFIED","0",\N,\N,\N,"e1cf2642-1d5f-11e0-b929-000c29ad1d07"
"86","ACIDENTE DE BICICLETA",\N,"0",\N,\N,\N,"e1cf2642-1d5f-11e0-b929-000c29ad1d07"
"86","ACIDENTE DE CARRO",\N,"0",\N,\N,\N,"e1cf2642-1d5f-11e0-b929-000c29ad1d07"
"86","ACIDENTE DE MOTORIZADA",\N,"0",\N,\N,\N,"e1cf2642-1d5f-11e0-b929-000c29ad1d07"
"86","MOTOR VEHICLE ACCIDENT",\N,"0",\N,\N,\N,"e1cf2642-1d5f-11e0-b929-000c29ad1d07"
